Date,Close
2023-08-08,74.05999755859375
2023-08-09,75.0999984741211
2023-08-10,74.19999694824219
2023-08-11,74.25
2023-08-14,73.80999755859375
2023-08-15,72.62000274658203
2023-08-16,71.37000274658203
2023-08-17,71.9800033569336
2023-08-18,72.79000091552734
2023-08-21,72.58000183105469
2023-08-22,72.27999877929688
2023-08-23,71.36000061035156
2023-08-24,71.41000366210938
2023-08-25,72.44999694824219
2023-08-28,72.41000366210938
2023-08-29,73.31999969482422
2023-08-30,73.66000366210938
2023-08-31,75.05999755859375
2023-09-01,76.91999816894531
2023-09-05,77.76000213623047
2023-09-06,78.5199966430664
2023-09-07,77.94999694824219
2023-09-08,78.30000305175781
2023-09-11,78.37000274658203
2023-09-12,79.69999694824219
2023-09-13,79.68000030517578
2023-09-14,81.12000274658203
2023-09-15,81.29000091552734
2023-09-18,81.44999694824219
2023-09-19,81.5
2023-09-20,80.13999938964844
2023-09-21,80.41000366210938
2023-09-22,80.62999725341797
2023-09-25,80.38999938964844
2023-09-26,80.87999725341797
2023-09-27,82.9000015258789
2023-09-28,81.56999969482422
2023-09-29,80.86000061035156
2023-10-02,79.38999938964844
2023-10-03,79.93000030517578
2023-10-04,75.58999633789062
2023-10-05,73.98999786376953
2023-10-06,74.16000366210938
2023-10-09,77.12999725341797
2023-10-10,76.70999908447266
2023-10-11,75.66999816894531
2023-10-12,75.41999816894531
2023-10-13,78.98999786376953
2023-10-16,78.38999938964844
2023-10-17,78.80000305175781
2023-10-18,79.83999633789062
2023-10-19,81.68000030517578
2023-10-20,80.69999694824219
2023-10-23,78.88999938964844
2023-10-24,76.93000030517578
2023-10-25,78.45999908447266
2023-10-26,76.88999938964844
2023-10-27,78.36000061035156
2023-10-30,76.05000305175781
2023-10-31,75.0199966430664
2023-11-01,74.75
2023-11-02,76.18000030517578
2023-11-03,74.8499984741211
2023-11-06,74.91000366210938
2023-11-07,71.80000305175781
2023-11-08,70.19000244140625
2023-11-09,70.25
2023-11-10,71.79000091552734
2023-11-13,72.91999816894531
2023-11-14,72.69000244140625
2023-11-15,71.33999633789062
2023-11-16,68.05000305175781
2023-11-17,70.75
2023-11-20,72.30000305175781
2023-11-21,72.52999877929688
2023-11-22,71.61000061035156
2023-11-24,70.81999969482422
2023-11-27,69.95999908447266
2023-11-28,71.26000213623047
2023-11-29,72.5199966430664
2023-11-30,70.13999938964844
2023-12-01,69.23999786376953
2023-12-04,68.47000122070312
2023-12-05,67.58000183105469
2023-12-06,64.76000213623047
2023-12-07,65.11000061035156
2023-12-08,66.52999877929688
2023-12-11,66.80000305175781
2023-12-12,64.25
2023-12-13,65.33000183105469
2023-12-14,67.16000366210938
2023-12-15,67.1500015258789
2023-12-18,68.08999633789062
2023-12-19,69.36000061035156
2023-12-20,68.79000091552734
2023-12-21,69.02999877929688
2023-12-22,68.69000244140625
2023-12-26,70.20999908447266
2023-12-27,68.91999816894531
2023-12-28,67.18000030517578
2023-12-29,66.6500015258789
2024-01-02,65.7699966430664
2024-01-03,68.19000244140625
2024-01-04,67.56999969482422
2024-01-05,69.02999877929688
2024-01-08,66.4000015258789
2024-01-09,67.38999938964844
2024-01-10,66.55999755859375
2024-01-11,67.6500015258789
2024-01-12,68.0199966430664
2024-01-16,67.25
2024-01-17,67.94000244140625
2024-01-18,69.05999755859375
2024-01-19,68.81999969482422
2024-01-22,69.69000244140625
2024-01-23,69.66000366210938
2024-01-24,70.54000091552734
2024-01-25,72.2300033569336
2024-01-26,73.0999984741211
2024-01-29,72.05000305175781
2024-01-30,72.80999755859375
2024-01-31,70.91999816894531
2024-02-01,69.06999969482422
2024-02-02,67.51000213623047
2024-02-05,68.18000030517578
2024-02-06,68.80999755859375
2024-02-07,69.41999816894531
2024-02-08,71.5199966430664
2024-02-09,71.66999816894531
2024-02-12,72.11000061035156
2024-02-13,72.6500015258789
2024-02-14,71.55000305175781
2024-02-15,72.83999633789062
2024-02-16,73.41000366210938
2024-02-20,72.41999816894531
2024-02-21,73.19999694824219
2024-02-22,73.5999984741211
2024-02-23,71.91999816894531
2024-02-26,72.79000091552734
2024-02-27,73.8499984741211
2024-02-28,73.62000274658203
2024-02-29,73.36000061035156
2024-03-01,74.95999908447266
2024-03-04,74.01000213623047
2024-03-05,73.44999694824219
2024-03-06,74.33999633789062
2024-03-07,74.2300033569336
2024-03-08,73.36000061035156
2024-03-11,73.62000274658203
2024-03-12,73.3499984741211
2024-03-13,75.08999633789062
2024-03-14,76.30000305175781
2024-03-15,76.33000183105469
2024-03-18,77.9800033569336
2024-03-19,78.43000030517578
2024-03-20,77.25
2024-03-21,76.81999969482422
2024-03-22,76.68000030517578
2024-03-25,77.76000213623047
2024-03-26,77.29000091552734
2024-03-27,77.51000213623047
2024-03-28,78.7300033569336
2024-04-01,79.66999816894531
2024-04-02,80.79000091552734
2024-04-03,81.25
2024-04-04,82.2699966430664
2024-04-05,82.4000015258789
2024-04-08,82.19999694824219
2024-04-09,81.1500015258789
2024-04-10,82.08999633789062
2024-04-11,81.55000305175781
2024-04-12,81.52999877929688
2024-04-15,81.6500015258789
2024-04-16,81.33000183105469
2024-04-17,78.91000366210938
2024-04-18,78.77999877929688
2024-04-19,78.8499984741211
2024-04-22,78.77999877929688
2024-04-23,79.9800033569336
2024-04-24,79.63999938964844
2024-04-25,80.44000244140625
2024-04-26,80.38999938964844
2024-04-29,79.5
2024-04-30,78.37999725341797
2024-05-01,75.93000030517578
2024-05-02,75.93000030517578
2024-05-03,75.12999725341797
2024-05-06,75.66000366210938
2024-05-07,75.5
2024-05-08,76.11000061035156
2024-05-09,76.5199966430664
2024-05-10,75.30000305175781
2024-05-13,76.12999725341797
2024-05-14,75.20999908447266
2024-05-15,75.87999725341797
2024-05-16,76.25
2024-05-17,76.97000122070312
2024-05-20,76.7300033569336
2024-05-21,76.16000366210938
2024-05-22,74.87000274658203
2024-05-23,74.44999694824219
2024-05-24,75.3499984741211
2024-05-28,77.66000366210938
2024-05-29,76.56999969482422
2024-05-30,75.52999877929688
2024-05-31,74.81999969482422
2024-06-03,71.83000183105469
2024-06-04,71.08999633789062
2024-06-05,71.88999938964844
2024-06-06,73.26000213623047
2024-06-07,73.0199966430664
2024-06-10,75.45999908447266
2024-06-11,75.51000213623047
2024-06-12,75.9800033569336
2024-06-13,75.73999786376953
2024-06-14,76.08000183105469
2024-06-17,77.79000091552734
2024-06-18,78.66999816894531
2024-06-20,79.41000366210938
2024-06-21,78.6500015258789
2024-06-24,79.69999694824219
2024-06-25,78.9000015258789
2024-06-26,78.75
2024-06-27,79.91999816894531
2024-06-28,79.58999633789062
2024-07-01,81.54000091552734
2024-07-02,81.11000061035156
2024-07-03,81.2699966430664
2024-07-05,81.30999755859375
2024-07-08,80.41999816894531
2024-07-09,79.7699966430664
2024-07-10,80.4800033569336
2024-07-11,80.94000244140625
2024-07-12,80.25
2024-07-15,80.12000274658203
2024-07-16,79.05999755859375
2024-07-17,80.62000274658203
2024-07-18,79.9000015258789
2024-07-19,78.0
2024-07-22,77.62000274658203
2024-07-23,76.62000274658203
2024-07-24,76.80999755859375
2024-07-25,77.45999908447266
2024-07-26,76.11000061035156
2024-07-29,75.19000244140625
2024-07-30,74.45999908447266
2024-07-31,77.73999786376953
2024-08-01,76.29000091552734
2024-08-02,73.38999938964844
2024-08-05,73.22000122070312
2024-08-06,72.44999694824219
2024-08-07,74.69000244140625
2024-08-08,75.36000061035156
2024-08-09,76.22000122070312
2024-08-12,78.62999725341797
2024-08-13,77.63999938964844
2024-08-14,76.58999633789062
2024-08-15,77.41000366210938
2024-08-16,76.31999969482422
2024-08-19,74.37999725341797
2024-08-20,73.83000183105469
2024-08-21,72.5999984741211
2024-08-22,73.58000183105469
2024-08-23,75.55000305175781
2024-08-26,77.83000183105469
2024-08-27,76.48999786376953
2024-08-28,75.4800033569336
2024-08-29,76.7699966430664
2024-08-30,74.33999633789062
2024-09-03,71.08999633789062
2024-09-04,69.61000061035156
2024-09-05,69.88999938964844
2024-09-06,68.93000030517578
2024-09-09,69.2699966430664
2024-09-10,66.95999908447266
2024-09-11,67.8499984741211
2024-09-12,69.88999938964844
2024-09-13,69.83999633789062
2024-09-16,70.87999725341797
2024-09-17,71.72000122070312
2024-09-18,70.66000366210938
2024-09-19,72.75
2024-09-20,72.91999816894531
2024-09-23,72.25
2024-09-24,73.29000091552734
2024-09-25,71.4800033569336
2024-09-26,69.01000213623047
2024-09-27,70.2699966430664
2024-09-30,69.91999816894531
2024-10-01,72.11000061035156
2024-10-02,72.76000213623047
2024-10-03,75.7300033569336
2024-10-04,76.3499984741211
2024-10-07,79.19999694824219
2024-10-08,75.79000091552734
2024-10-09,75.25
2024-10-10,77.7699966430664
2024-10-11,77.48999786376953
2024-10-14,75.93000030517578
2024-10-15,72.76000213623047
2024-10-16,72.4000015258789
2024-10-17,72.62000274658203
2024-10-18,71.37999725341797
2024-10-21,72.26000213623047
2024-10-22,73.9800033569336
2024-10-23,73.55000305175781
2024-10-24,73.05999755859375
2024-10-25,74.2300033569336
2024-10-28,70.43000030517578
2024-10-29,69.66000366210938
2024-10-30,71.36000061035156
2024-10-31,73.08000183105469
2024-11-01,72.0199966430664
2024-11-04,74.29000091552734
2024-11-05,74.7300033569336
2024-11-06,74.54000091552734
2024-11-07,74.66000366210938
2024-11-08,73.12999725341797
2024-11-11,70.94000244140625
2024-11-12,70.69000244140625
2024-11-13,70.7300033569336
2024-11-14,71.29000091552734
2024-11-15,69.75
2024-11-18,72.06999969482422
2024-11-19,72.30999755859375
2024-11-20,72.0199966430664
2024-11-21,73.19999694824219
2024-11-22,74.25
2024-11-25,72.0999984741211
2024-11-26,71.61000061035156
2024-11-27,71.72000122070312
2024-11-29,71.61000061035156
2024-12-02,71.04000091552734
2024-12-03,73.04000091552734
2024-12-04,71.87999725341797
2024-12-05,71.47000122070312
2024-12-06,70.23999786376953
2024-12-09,71.16999816894531
2024-12-10,71.4000015258789
2024-12-11,73.33000183105469
2024-12-12,73.20999908447266
2024-12-13,74.20999908447266
2024-12-16,73.69999694824219
2024-12-17,73.30000305175781
2024-12-18,72.94000244140625
2024-12-19,72.61000061035156
2024-12-20,73.0999984741211
2024-12-23,73.05999755859375
2024-12-24,73.6500015258789
2024-12-26,73.12999725341797
2024-12-27,73.8499984741211
2024-12-30,74.81999969482422
2024-12-31,75.55000305175781
2025-01-02,76.93000030517578
2025-01-03,77.91999816894531
2025-01-06,77.30000305175781
2025-01-07,78.16999816894531
2025-01-08,77.30000305175781
2025-01-10,80.63999938964844
2025-01-13,82.2300033569336
2025-01-14,81.66999816894531
2025-01-15,84.33999633789062
2025-01-16,82.94000244140625
2025-01-17,82.5199966430664
2025-01-21,81.11000061035156
2025-01-22,80.43000030517578
2025-01-23,79.20999908447266
2025-01-24,79.5999984741211
2025-01-27,77.93000030517578
2025-01-28,78.86000061035156
2025-01-29,77.77999877929688
2025-01-30,77.75
2025-01-31,78.0199966430664
2025-02-03,77.81999969482422
2025-02-04,77.51000213623047
2025-02-05,76.08999633789062
2025-02-06,75.44999694824219
2025-02-07,75.86000061035156
2025-02-10,77.4000015258789
2025-02-11,78.2699966430664
2025-02-12,76.31999969482422
2025-02-13,76.38999938964844
2025-02-14,75.81999969482422
2025-02-18,76.95999908447266
2025-02-19,77.44999694824219
2025-02-20,77.76000213623047
2025-02-21,75.3499984741211
2025-02-24,75.97000122070312
2025-02-25,74.12999725341797
2025-02-26,73.8499984741211
2025-02-27,75.27999877929688
2025-02-28,75.22000122070312
2025-03-03,73.31999969482422
2025-03-04,73.30999755859375
2025-03-05,71.41999816894531
2025-03-06,71.12999725341797
2025-03-07,72.08999633789062
2025-03-10,70.88999938964844
2025-03-11,71.44999694824219
2025-03-12,72.80000305175781
2025-03-13,71.62000274658203
2025-03-14,72.27999877929688
2025-03-17,72.70999908447266
2025-03-18,72.20999908447266
2025-03-19,72.41999816894531
2025-03-20,73.7300033569336
2025-03-21,73.79000091552734
2025-03-24,74.87999725341797
2025-03-25,74.81999969482422
2025-03-26,75.41999816894531
2025-03-27,75.4800033569336
2025-03-28,74.7699966430664
2025-03-31,77.33000183105469
2025-04-01,77.08000183105469
2025-04-02,77.73999786376953
2025-04-03,72.25
2025-04-04,67.91999816894531
2025-04-07,65.9800033569336
2025-04-08,63.34000015258789
2025-04-09,67.58000183105469
2025-04-10,65.31999969482422
2025-04-11,66.45999908447266
2025-04-14,66.66000366210938
2025-04-15,66.4800033569336
2025-04-16,67.75
2025-04-17,69.4800033569336
2025-04-21,68.62000274658203
2025-04-22,69.37000274658203
2025-04-23,68.05000305175781
2025-04-24,68.45999908447266
2025-04-25,69.02999877929688
2025-04-28,67.76000213623047
2025-04-29,65.8499984741211
2025-04-30,63.560001373291016
2025-05-01,64.5199966430664
2025-05-02,64.01000213623047
2025-05-05,62.369998931884766
2025-05-06,64.5999984741211
2025-05-07,63.5099983215332
2025-05-08,65.5999984741211
2025-05-09,66.61000061035156
2025-05-12,67.5999984741211
2025-05-13,69.58999633789062
2025-05-14,68.7300033569336
2025-05-15,67.58999633789062
2025-05-16,68.0999984741211
2025-05-19,68.51000213623047
2025-05-20,68.66000366210938
2025-05-21,67.58999633789062
2025-05-22,67.13999938964844
2025-05-23,67.98999786376953
2025-05-27,67.27999877929688
2025-05-28,67.88999938964844
2025-05-29,67.19000244140625
2025-05-30,67.1500015258789
2025-06-02,69.55000305175781
2025-06-03,69.88999938964844
2025-06-04,69.33999633789062
2025-06-05,69.93000030517578
2025-06-06,71.37999725341797
2025-06-09,72.05000305175781
2025-06-10,71.5999984741211
2025-06-11,74.81999969482422
2025-06-12,75.05000305175781
2025-06-13,80.22000122070312
2025-06-16,78.58999633789062
2025-06-17,82.30000305175781
2025-06-18,82.2699966430664
2025-06-20,83.12000274658203
2025-06-23,76.41000366210938
2025-06-24,73.0
2025-06-25,73.30999755859375
2025-06-26,73.58999633789062
2025-06-27,73.27999877929688
2025-06-30,73.11000061035156
2025-07-01,73.93000030517578
2025-07-02,75.58999633789062
2025-07-03,75.19000244140625
2025-07-07,76.4800033569336
2025-07-08,76.95999908447266
2025-07-09,76.93000030517578
2025-07-10,75.38999938964844
2025-07-11,77.29000091552734
2025-07-14,75.62000274658203
2025-07-15,75.26000213623047
2025-07-16,75.19000244140625
2025-07-17,76.16000366210938
2025-07-18,75.93000030517578
2025-07-21,75.58999633789062
2025-07-22,75.3499984741211
2025-07-23,75.27999877929688
2025-07-24,76.08999633789062
2025-07-25,74.8499984741211
2025-07-28,77.16999816894531
2025-07-29,79.80000305175781
2025-07-30,81.04000091552734
2025-07-31,79.58999633789062
2025-08-01,77.45999908447266
2025-08-04,76.11000061035156
2025-08-05,75.0199966430664
2025-08-06,73.79000091552734
2025-08-07,73.41999816894531
2025-08-08,73.30000305175781
2025-08-11,73.80000305175781
2025-08-12,72.94999694824219
2025-08-13,72.45999908447266
2025-08-14,73.73999786376953
2025-08-15,72.80000305175781
2025-08-18,73.16999816894531
2025-08-19,72.30000305175781
2025-08-20,73.5199966430664
2025-08-21,74.12999725341797
2025-08-22,74.63999938964844
2025-08-25,75.75
2025-08-26,74.05000305175781
2025-08-27,74.68000030517578
2025-08-28,75.23999786376953
2025-08-29,74.83999633789062
2025-09-02,76.76000213623047
2025-09-03,74.83000183105469
2025-09-04,74.18000030517578
2025-09-05,72.62999725341797
2025-09-08,73.04000091552734
2025-09-09,73.38999938964844
2025-09-10,74.70999908447266
2025-09-11,73.0
2025-09-12,73.30999755859375
2025-09-15,74.2300033569336
2025-09-16,75.66999816894531
2025-09-17,74.97000122070312
2025-09-18,74.69000244140625
2025-09-19,73.5199966430664
2025-09-22,73.44999694824219
2025-09-23,75.05000305175781
2025-09-24,76.38999938964844
2025-09-25,76.98999786376953
2025-09-26,77.0199966430664
2025-09-29,74.58999633789062
2025-09-30,73.75
2025-10-01,73.13999938964844
2025-10-02,71.54000091552734
2025-10-03,71.70999908447266
2025-10-06,72.87000274658203
2025-10-07,73.19999694824219
2025-10-08,73.52999877929688
2025-10-09,72.51000213623047
2025-10-10,69.38999938964844
2025-10-13,70.27999877929688
2025-10-14,69.0
2025-10-15,68.98999786376953
2025-10-16,67.80999755859375
2025-10-17,67.9800033569336
2025-10-20,67.83000183105469
2025-10-21,68.2699966430664
2025-10-22,70.62999725341797
2025-10-23,73.29000091552734
2025-10-24,73.18000030517578
2025-10-27,73.12000274658203
2025-10-28,71.38999938964844
2025-10-29,71.80000305175781
2025-10-30,71.70999908447266
2025-10-31,72.55999755859375
2025-11-03,72.73999786376953
2025-11-04,71.93000030517578
2025-11-05,71.02999877929688
2025-11-06,70.87999725341797
2025-11-07,71.26000213623047
2025-11-10,71.68000030517578
2025-11-11,72.72000122070312
2025-11-12,69.79000091552734
2025-11-13,69.8499984741211
2025-11-14,71.37999725341797
2025-11-17,71.30000305175781
2025-11-18,72.5
2025-11-19,70.87999725341797
2025-11-20,70.1500015258789
2025-11-21,69.30000305175781
2025-11-24,70.41999816894531
2025-11-25,69.25
2025-11-26,70.04000091552734
2025-11-28,71.06999969482422
2025-12-01,71.05999755859375
2025-12-02,70.19999694824219
2025-12-03,70.66000366210938
2025-12-04,71.38999938964844
2025-12-05,71.91999816894531
2025-12-08,70.48999786376953
2025-12-09,69.86000061035156
2025-12-10,70.54000091552734
2025-12-11,69.25
2025-12-12,68.80999755859375
2025-12-15,67.88999938964844
2025-12-16,66.16999816894531
2025-12-17,67.9800033569336
2025-12-18,67.19000244140625
2025-12-19,68.02999877929688
2025-12-22,69.7300033569336
2025-12-23,70.30000305175781
2025-12-24,70.19999694824219
2025-12-26,68.4800033569336
2025-12-29,69.61000061035156
2025-12-30,69.73999786376953
2025-12-31,69.16000366210938
2026-01-02,68.95999908447266
2026-01-05,70.22000122070312
2026-01-06,68.51000213623047
2026-01-07,67.79000091552734
2026-01-08,70.54000091552734
2026-01-09,70.77999877929688
2026-01-12,71.6500015258789
2026-01-13,73.4800033569336
2026-01-14,72.61000061035156
2026-01-15,71.12999725341797
2026-01-16,71.6500015258789
2026-01-20,71.86000061035156
2026-01-21,73.33999633789062
2026-01-22,71.81999969482422
2026-01-23,73.94999694824219
2026-01-26,73.4800033569336
2026-01-27,75.66000366210938
2026-01-28,76.62000274658203
2026-01-29,79.13999938964844
2026-01-30,79.5199966430664
2026-02-02,75.33000183105469
2026-02-03,77.47000122070312
2026-02-04,77.87999725341797
2026-02-05,76.69000244140625
2026-02-06,76.98999786376953
2026-02-09,78.0199966430664
2026-02-10,78.02999877929688
2026-02-11,78.88999938964844
2026-02-12,76.37999725341797
2026-02-13,76.22000122070312
2026-02-17,75.7300033569336
2026-02-18,79.4000015258789
2026-02-19,81.19000244140625
2026-02-20,80.8499984741211
2026-02-23,80.9000015258789
2026-02-24,80.76000213623047
2026-02-25,79.7300033569336
2026-02-26,79.7699966430664
2026-02-27,81.94999694824219
2026-03-02,87.19000244140625
2026-03-03,90.19999694824219
2026-03-04,91.55999755859375
2026-03-05,96.30999755859375
2026-03-06,108.7699966430664
2026-03-09,104.33000183105469
2026-03-10,105.86000061035156
2026-03-11,108.05000305175781
2026-03-12,118.38999938964844
2026-03-13,119.88999938964844
2026-03-16,115.02999877929688
2026-03-17,118.83999633789062
2026-03-18,121.66999816894531
2026-03-19,117.36000061035156
2026-03-20,121.43000030517578
2026-03-23,110.55999755859375
2026-03-24,114.54000091552734
2026-03-25,113.38999938964844
2026-03-26,117.26000213623047
2026-03-27,124.19999694824219
2026-03-30,129.8300018310547
2026-03-31,127.25
2026-04-01,124.08999633789062
2026-04-02,137.9199981689453
2026-04-06,138.94000244140625
2026-04-07,138.0800018310547
2026-04-08,124.58000183105469
2026-04-09,126.95999908447266
2026-04-10,124.81999969482422
2026-04-13,128.47000122070312
2026-04-14,123.8499984741211
2026-04-15,122.58999633789062
2026-04-16,125.83999633789062
2026-04-17,116.04000091552734
2026-04-20,121.31999969482422
2026-04-21,128.25
2026-04-22,129.39999389648438
2026-04-23,134.72000122070312
2026-04-24,132.39999389648438
2026-04-27,134.72000122070312
2026-04-28,139.60000610351562
2026-04-29,150.6300048828125
2026-04-30,147.08999633789062
2026-05-01,142.8000030517578
2026-05-04,147.61000061035156
2026-05-05,144.1699981689453
2026-05-06,133.9499969482422
2026-05-07,134.97000122070312
2026-05-08,133.58999633789062
2026-05-11,138.66000366210938
2026-05-12,144.3000030517578
2026-05-13,142.0399932861328
2026-05-14,143.0
2026-05-15,148.22999572753906
2026-05-18,149.2899932861328
2026-05-19,152.9600067138672
